PL,NAME,YEAR,TEAM,TIME,SOURCE_FILE,EVENT_DATE
6,Prithviraj Chougule,JR-3,U-Mary,23.02,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
7,Timothy Grisso,FR-1,U-Mary,23.19,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
8,Jorgen Paulson,JR-3,U-Mary,23.36,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
9,Izaak Kudrna,,Senior Unattached,23.67,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
10,Easton Frey Bismarck,FR-1,State,23.86,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
11,Parker Schuster,,Senior Unattached,24.27,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
12,Carson Dschaak,,Junior Unattached,24.36,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
13,Kaiden Richter,,Unattached,24.53,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
1,Nathan Mathern Bismarck,FR-1,State,21.94,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
2,Talen Farland Bismarck,FR-1,State,21.98,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
4,J'Noy Davis,,Unattached,22.88,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
5,Quentin Lewis Bismarck,SO-2,State,22.91,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
8,Jorgen Paulson,JR-3,U-Mary,23.36,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
10,Easton Frey Bismarck,FR-1,State,23.86,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
3,Dawson Hawkinson,SO-2,U-Mary,22.80,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
6,Prithviraj Chougule,JR-3,U-Mary,23.02,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
11,Parker Schuster,,Senior Unattached,24.27,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
12,Carson Dschaak,,Junior Unattached,24.36,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
7,Timothy Grisso,FR-1,U-Mary,23.19,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
9,Izaak Kudrna,,Senior Unattached,23.67,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
13,Kaiden Richter,,Unattached,24.53,TFRRS _ Marauders Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
1,Kyle Dunbar,SR-4,DeSales,22.26,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
2,Zion Brookes,,The Gazelles,22.29,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
3,Aaron Jones,SR-4,Cortland St.,22.52,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
4,Andrew Novrocki,JR-3,King's (Pa.),22.61,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
5,Brandon Levin,FR-1,Cortland St.,22.72,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
6,Jack Daly,JR-3,Cornell,22.76,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
7,Jeremy Henderson,FR-1,Cornell,22.80,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
8,Vajon Wilson,SR-4,DeSales,23.12,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
9,Jason Colindres,FR-1,Buffalo,23.16,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
10,Demilade Falobi,,The Gazelles,23.18,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
11,Nolan Kozera,FR-1,Marywood,23.39,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
12,Sean (CJ),SO-2,Jones Ithaca,23.44,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
13,Max Boreland,FR-1,Ithaca,23.66,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
14,Mateo Sloan,,UB Run Club,23.75,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
15,Gabe Czako,SO-2,Cornell,23.79,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
16,Logan Berner,SR-4,DeSales,23.84,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
17,Quinn Zurolo,FR-1,Hamilton,23.86,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
18,Narmer Johnson,FR-1,Oneonta,23.90,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
19,Zy'Mere Covington,FR-1,Hilbert,23.90,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
20,Nick Darrigo,SO-2,Oneonta,23.91,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
21,Jacob Mullery,FR-1,King's (Pa.),23.92,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
22,Riley Dillon,FR-1,St. Bonaventure,24.02,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
23,Mateo Alvarez,FR-1,Hamilton,24.03,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
24,Neil Stoudemire,FR-1,Buffalo,24.08,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
25,Connor Lehr,SR-4,Buffalo,24.22,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
26,Patrick Conteh,SO-2,Hartwick,24.32,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
27,Roosevelt Lee,,Senior Unattached,24.33,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
28,Alex Boreland,FR-1,Ithaca,24.41,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
29,Michael Ngaw,JR-3,Hamilton,24.45,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
30,Zai'Mar Covington,FR-1,Hilbert,24.48,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
31,Corey Quomony,JR-3,Hartwick,24.54,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
32,Davon Cockrell,FR-1,Hilbert,24.66,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
33,Kevin McNamara,JR-3,Ithaca,24.68,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
34,Weston Simak,FR-1,DeSales,24.68,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
35,Quran Best,SO-2,Hartwick,24.83,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
36,Jayden Yerico,,UB Run Club,24.88,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
37,Charlie Billard,FR-1,Ithaca,24.91,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
38,Aidan Hurley,FR-1,St. Bonaventure,25.10,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
39,Tyler Hoysan,SO-2,Marywood,25.60,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
40,Zakariyya Khan,,The Gazelles,25.61,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
41,Joshua Wan,JR-3,Ithaca,25.71,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
42,CJ Shygelski,SO-2,Marywood,25.91,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
43,Brett Jeremiah,SO-2,Ithaca,26.05,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
44,Joshua Worrell,JR-3,Hartwick,26.07,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
45,Jake Aguilar,FR-1,Ithaca,26.58,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
46,John Babinsky,SO-2,King's (Pa.),28.13,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
47,Samadhi Moorer,,UB Run Club,28.32,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
2,Zion Brookes,,The Gazelles,22.29,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
3,Aaron Jones,SR-4,Cortland St.,22.52,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
8,Vajon Wilson,SR-4,DeSales,23.12,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
1,Kyle Dunbar,SR-4,DeSales,22.26,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
4,Andrew Novrocki,JR-3,King's (Pa.),22.61,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
5,Brandon Levin,FR-1,Cortland St.,22.72,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
20,Nick Darrigo,SO-2,Oneonta,23.91,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
6,Jack Daly,JR-3,Cornell,22.76,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
10,Demilade Falobi,,The Gazelles,23.18,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
12,Sean (CJ),SO-2,Jones Ithaca,23.44,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
25,Connor Lehr,SR-4,Buffalo,24.22,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
7,Jeremy Henderson,FR-1,Cornell,22.80,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
22,Riley Dillon,FR-1,St. Bonaventure,24.02,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
38,Aidan Hurley,FR-1,St. Bonaventure,25.10,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
9,Jason Colindres,FR-1,Buffalo,23.16,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
24,Neil Stoudemire,FR-1,Buffalo,24.08,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
26,Patrick Conteh,SO-2,Hartwick,24.32,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
28,Alex Boreland,FR-1,Ithaca,24.41,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
13,Max Boreland,FR-1,Ithaca,23.66,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
15,Gabe Czako,SO-2,Cornell,23.79,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
16,Logan Berner,SR-4,DeSales,23.84,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
36,Jayden Yerico,,UB Run Club,24.88,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
11,Nolan Kozera,FR-1,Marywood,23.39,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
14,Mateo Sloan,,UB Run Club,23.75,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
23,Mateo Alvarez,FR-1,Hamilton,24.03,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
29,Michael Ngaw,JR-3,Hamilton,24.45,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
31,Corey Quomony,JR-3,Hartwick,24.54,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
39,Tyler Hoysan,SO-2,Marywood,25.60,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
17,Quinn Zurolo,FR-1,Hamilton,23.86,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
18,Narmer Johnson,FR-1,Oneonta,23.90,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
27,Roosevelt Lee,,Senior Unattached,24.33,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
34,Weston Simak,FR-1,DeSales,24.68,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
37,Charlie Billard,FR-1,Ithaca,24.91,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
33,Kevin McNamara,JR-3,Ithaca,24.68,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
35,Quran Best,SO-2,Hartwick,24.83,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
41,Joshua Wan,JR-3,Ithaca,25.71,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
44,Joshua Worrell,JR-3,Hartwick,26.07,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
19,Zy'Mere Covington,FR-1,Hilbert,23.90,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
30,Zai'Mar Covington,FR-1,Hilbert,24.48,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
32,Davon Cockrell,FR-1,Hilbert,24.66,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
42,CJ Shygelski,SO-2,Marywood,25.91,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
43,Brett Jeremiah,SO-2,Ithaca,26.05,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
21,Jacob Mullery,FR-1,King's (Pa.),23.92,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
40,Zakariyya Khan,,The Gazelles,25.61,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
45,Jake Aguilar,FR-1,Ithaca,26.58,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
46,John Babinsky,SO-2,King's (Pa.),28.13,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
47,Samadhi Moorer,,UB Run Club,28.32,TFRRS _ Marc Deneault Invitational - Men's 200 Meters.pdf,"February 17, 2024"
1,Solomon Hammond Coppin,JR-3,State 20.90,10,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
2,Kai Cole Norfolk,SR-4,State 21.10,8,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
3,Carl Drakes Coppin,SR-4,State 21.13,6,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
4,Jalen Booth-Mitchell Delaware,SO-2,State 21.19,5,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
5,Premier Wynn Norfolk,FR-1,State 21.42,4,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
6,Vincent Bond Norfolk,FR-1,State 21.44,3,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
7,Noxroy Wright Coppin,SR-4,State 21.60,2,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
3,Carl Drakes Coppin,SR-4,State 21.13,6,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
4,Jalen Booth-Mitchell Delaware,SO-2,State 21.19,5,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
5,Premier Wynn Norfolk,FR-1,State 21.42,4,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
7,Noxroy Wright Coppin,SR-4,State 21.60,2,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
1,Solomon Hammond Coppin,JR-3,State 20.90,10,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
2,Kai Cole Norfolk,SR-4,State 21.10,8,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
6,Vincent Bond Norfolk,FR-1,State 21.44,3,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
1,Kai Cole Norfolk,SR-4,State,21.05,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
2,Solomon Hammond Coppin,JR-3,State,21.25,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
3,Carl Drakes Coppin,SR-4,State,21.30,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
4,Jalen Booth-Mitchell Delaware,SO-2,State,21.45,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
5,Vincent Bond Norfolk,FR-1,State,21.48,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
6,Premier Wynn Norfolk,FR-1,State,21.50,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
7,Isaiah Vertus SC,SO-2,State,21.55,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
8,Noxroy Wright Coppin,SR-4,State,21.58,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
9,Jacob Alexander SC,FR-1,State,21.62,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
10,Jovan Brooks SC,SO-2,State,21.65,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
11,Jarrett Gentles Coppin,JR-3,State,21.72,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
12,Christopher Basking Norfolk,FR-1,State,21.82,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
13,Andie Kollie,FR-1,Maryland-Eastern Shore,21.83,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
14,Daniel Robinson,SR-4,N.C. Central,21.87,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
15,Adrian Holley Morgan,SR-4,State,21.92,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
16,Caleb Goslee,JR-3,Maryland-Eastern Shore,22.02,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
17,Jaden Shelton Delaware,SO-2,State,22.13,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
18,Cole Schlotterbeck Coppin,SO-2,State,22.15,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
19,Jaden Barker SC,SR-4,State,22.15,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
20,Antonio Sims Morgan,SO-2,State,22.19,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
21,Adrian Dula,JR-3,Maryland-Eastern Shore,22.19,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
22,Kennis Welch,JR-3,Maryland-Eastern Shore,22.23,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
23,Evan Knox Delaware,SO-2,State,22.31,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
24,Demier Shipley Morgan,JR-3,State,22.33,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
25,Goba Dan-Princewill,SR-4,Howard,22.40,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
26,Dwayne Curnell SC,SR-4,State,22.47,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
1,Kai Cole Norfolk,SR-4,State,21.05,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
15,Adrian Holley Morgan,SR-4,State,21.92,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
24,Demier Shipley Morgan,JR-3,State,22.33,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
10,Jovan Brooks SC,SO-2,State,21.65,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
11,Jarrett Gentles Coppin,JR-3,State,21.72,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
14,Daniel Robinson,SR-4,N.C. Central,21.87,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
21,Adrian Dula,JR-3,Maryland-Eastern Shore,22.19,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
4,Jalen Booth-Mitchell Delaware,SO-2,State,21.45,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
6,Premier Wynn Norfolk,FR-1,State,21.50,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
13,Andie Kollie,FR-1,Maryland-Eastern Shore,21.83,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
22,Kennis Welch,JR-3,Maryland-Eastern Shore,22.23,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
17,Jaden Shelton Delaware,SO-2,State,22.13,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
25,Goba Dan-Princewill,SR-4,Howard,22.40,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
26,Dwayne Curnell SC,SR-4,State,22.47,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
7,Isaiah Vertus SC,SO-2,State,21.55,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
8,Noxroy Wright Coppin,SR-4,State,21.58,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
9,Jacob Alexander SC,FR-1,State,21.62,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
12,Christopher Basking Norfolk,FR-1,State,21.82,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
3,Carl Drakes Coppin,SR-4,State,21.30,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
18,Cole Schlotterbeck Coppin,SO-2,State,22.15,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
20,Antonio Sims Morgan,SO-2,State,22.19,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
23,Evan Knox Delaware,SO-2,State,22.31,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
2,Solomon Hammond Coppin,JR-3,State,21.25,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
5,Vincent Bond Norfolk,FR-1,State,21.48,TFRRS _ MEAC Indoor Track & Field Championships - Men's 200 Meters.pdf,"February 18-20, 2024"
